CustomerID,Recency,Frequency,Monetary,AOV,UniqueProducts,Lifespan,AvgDaysBetweenOrders,CLTV,CLTV_Tier,Churned,Log_Recency,Log_Frequency,Log_Monetary,Log_AOV,Log_CLTV,F_Score,M_Score,R_Score,RFM_Score,RFM_Label,Segment,Churn Probability,Churn_Probability,Churn_Risk,Cluster,Cluster_Name,Churn_Risk_Num,CLTV_norm,Quadrant
12712,29,13,3853.13,33.216637931034484,53,342,28.5,836.4222444496929,High,0,3.4011973816621555,2.6390573296152584,8.256900579593804,3.5327120149825832,6.730328416940967,5,5,4,14,455,Champion,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.5545215106672917,Protect
12713,1,1,722.85,20.079166666666666,36,0,0.0,20.079166666666666,Low,0,0.6931471805599453,0.6931471805599453,6.5845841886000525,3.0482851909499447,3.0482851909499447,1,3,5,9,513,New Customer,0.40549806,0.40549806,Medium,1,Low Value,0.5,0.013311852843256141,Nurture
12714,9,5,4134.21,16.53684,211,285,71.25,147.24583561643837,High,0,2.302585092994046,1.791759469228055,8.327293392141625,2.8643038110782206,4.99887194720632,4,5,5,14,545,Champion,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.09761933490807113,Nurture
12715,106,1,273.86,13.693,19,0,0.0,13.693,Low,1,4.672828834461906,0.6931471805599453,5.616261877126706,2.6873711898938093,2.6873711898938093,1,2,2,5,212,Lost,0.5481922,0.5481922,Medium,1,Low Value,0.5,0.009078026195445014,Nurture
12716,4,2,963.49,14.38044776119403,59,129,129.0,38.92570517276631,Mid,0,1.6094379124341005,1.0986122886681098,6.871599464225679,2.733097076865292,3.687020356381322,2,4,5,11,524,New Customer,0.35623783,0.35623783,Medium,1,Low Value,0.5,0.025806512176626162,Nurture
12717,151,2,791.03,15.212115384615384,47,94,94.0,38.25951211801897,Mid,1,5.0238805208462765,1.0986122886681098,6.674599269884921,2.7857588259758312,3.670193761823034,2,4,2,8,224,Hibernating,0.37235186,0.37235186,Medium,1,Low Value,0.5,0.025364847238174407,Nurture
12718,71,1,202.25,11.23611111111111,18,0,0.0,11.23611111111111,Low,0,4.276666119016055,0.6931471805599453,5.31443674842792,2.504391506920124,2.504391506920124,1,1,3,5,311,Lost,0.5466314,0.5466314,Medium,1,Low Value,0.5,0.0074491865187758305,Nurture
12719,5,2,535.45,14.873611111111112,32,59,59.0,34.55567732115678,Mid,0,1.791759469228055,1.0986122886681098,6.284973361082756,2.764658051887497,3.571099843109223,2,3,5,10,523,New Customer,0.41104758,0.41104758,Medium,1,Low Value,0.5,0.02290932183764014,Nurture
12720,3,25,4796.01,14.533363636363635,203,366,15.25,727.6636176836863,High,0,1.3862943611198906,3.258096538021482,8.475748086136122,2.7429902033004483,6.591212195727991,5,5,5,15,555,Champion,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.4824179787340094,Nurture
12721,32,6,2247.65,15.186824324324323,127,323,64.6,171.7567419474269,High,0,3.49650756146648,1.9459101490553128,7.718085315126434,2.784197598006313,5.15188448907829,5,5,4,14,455,Champion,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.11386929107157166,Nurture
12722,85,3,873.58,18.199583333333333,47,65,32.5,64.32181506849315,Mid,0,4.454347296253507,1.3862943611198906,6.7737437711207376,2.9548885774093683,4.179326055047697,3,4,2,9,234,At Risk,0.28213406,0.28213406,Low,1,Low Value,0.15,0.04264333032427888,Nurture
12723,4,4,622.32,9.42909090909091,51,61,20.33333333333333,44.01964632627647,Mid,0,1.6094379124341005,1.6094379124341005,6.4350600305774135,2.34459910405294,3.807098979523172,4,3,5,12,543,Loyal Customer,0.29440543,0.29440543,Low,1,Low Value,0.15,0.029183634153520974,Nurture
12724,5,4,923.41,18.845102040816325,46,327,109.0,142.912993010903,High,0,1.791759469228055,1.6094379124341005,6.829155696169494,2.987957228112277,4.969208901762372,4,4,5,13,544,Champion,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.0947467972118913,Nurture
12725,371,1,371.8,16.16521739130435,23,0,0.0,16.16521739130435,Low,1,5.918893854273146,0.6931471805599453,5.921042082811436,2.842885091630177,2.842885091630177,1,2,1,4,112,Lost,0.53393996,0.53393996,Medium,1,Low Value,0.5,0.010717028184716586,Nurture
12726,28,7,1793.82,18.49298969072165,51,329,54.833333333333336,246.1340929247281,High,0,3.367295829986474,2.079441541679836,7.492660017342617,2.970054897893076,5.509931075653435,5,5,4,14,455,Champion,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.16317912387079375,Nurture
12727,11,7,3305.82,25.82671875,106,309,51.5,333.83687414383564,High,0,2.4849066497880004,2.079441541679836,8.10374228150345,3.2893983591575777,5.813643470375672,5,5,5,15,555,Champion,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.2213232957338217,Nurture
12728,71,4,634.33,16.692894736842106,34,261,87.0,114.51783129055516,High,0,4.276666119016055,1.6094379124341005,6.4541445489425575,2.8731631316892208,4.749424901513957,4,3,3,10,343,Needs Attention,0.15143192,0.15143192,Low,0,Mid Value,0.15,0.07592170249771507,Nurture
12729,114,1,417.01,16.6804,25,0,0.0,16.6804,Low,1,4.74493212836325,0.6931471805599453,6.035505355683571,2.8724566813879577,2.8724566813879577,1,3,2,6,213,Lost,0.5289029,0.5289029,Medium,1,Low Value,0.5,0.011058577970532462,Nurture
12731,24,10,9608.41,47.100049019607845,88,341,37.888888888888886,911.0310851463872,High,0,3.218875824868201,2.3978952727983707,9.170498105698773,3.8732831962298624,6.815674074083802,5,5,4,14,455,Champion,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.6039848138336085,Protect
12732,180,1,218.26,19.841818181818184,11,0,0.0,19.841818181818184,Low,1,5.198497031265826,0.6931471805599453,5.390258240246394,3.036961457888493,3.036961457888493,1,2,1,4,112,Lost,0.5572887,0.5572887,Medium,1,Low Value,0.5,0.01315449829984683,Nurture
12733,234,1,307.45,14.640476190476187,21,0,0.0,14.640476190476187,Low,1,5.459585514144159,0.6931471805599453,5.731559755655647,2.749862181615059,2.749862181615059,1,2,1,4,112,Lost,0.5445325,0.5445325,Medium,1,Low Value,0.5,0.009706172962165477,Nurture
12734,353,1,110.4,27.6,4,0,0.0,27.6,Mid,1,5.869296913133774,0.6931471805599453,4.713127327493184,3.353406717825807,3.353406717825807,1,1,1,3,111,Lost,0.58209944,0.58209944,Medium,1,Low Value,0.5,0.018297927626837247,Nurture
12735,315,2,628.77,16.54657894736842,35,21,21.0,34.997147801009376,Mid,1,5.755742213586912,1.0986122886681098,6.445354673362804,2.864858999136328,3.5834397075676865,2,3,1,6,123,Hibernating,0.34210035,0.34210035,Medium,1,Low Value,0.5,0.023202002811905646,Nurture
12736,333,1,93.6,46.8,2,0,0.0,46.8,Mid,1,5.811140992976701,0.6931471805599453,4.549657476057832,3.86702563949741,3.86702563949741,1,1,1,3,111,Lost,0.5849204,0.5849204,Medium,1,Low Value,0.5,0.031026920758550108,Nurture
12738,372,1,137.35,13.735,10,0,0.0,13.735,Low,1,5.921578419643816,0.6931471805599453,4.929786706232935,2.690225616189658,2.690225616189658,1,1,1,3,111,Lost,0.57648426,0.57648426,Medium,1,Low Value,0.5,0.009105870867920637,Nurture
12739,99,1,553.4399999999999,16.77090909090909,33,0,0.0,16.77090909090909,Low,1,4.605170185988092,0.6931471805599453,6.317958595345152,2.8775627996035835,2.8775627996035835,1,3,2,6,213,Lost,0.43553075,0.43553075,Medium,1,Low Value,0.5,0.01111858263701889,Nurture
12740,64,1,427.6,15.837037037037035,27,0,0.0,15.837037037037035,Low,0,4.174387269895637,0.6931471805599453,6.060524083039477,2.8235810454141137,2.8235810454141137,1,3,3,7,313,Potential Loyalist,0.5303842,0.5303842,Medium,1,Low Value,0.5,0.010499454982871182,Nurture
12743,134,2,503.98,3.847175572519084,111,0,0.0,7.694351145038168,Low,1,4.90527477843843,1.0986122886681098,6.224518824530707,1.5783961791325367,2.162673521104339,2,3,2,7,223,Hibernating,0.33364,0.33364,Medium,1,Low Value,0.5,0.005101111608238431,Nurture
12744,56,4,6364.43,37.437823529411766,142,262,87.33333333333333,257.2440038678485,High,0,4.04305126783455,1.6094379124341005,8.75863706566172,3.6490419625566606,5.553904889406282,4,5,3,12,345,Needs Attention,0.115306765,0.115306765,Low,0,Mid Value,0.15,0.17054464366709174,Nurture
12747,2,11,4070.01,41.53071428571429,39,366,36.6,914.927324853229,High,0,1.0986122886681098,2.4849066497880004,8.31164640489888,3.7502265039919984,6.81993702184669,5,5,5,15,555,Champion,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.606567897607978,Protect
12748,1,201,25043.79,5.641763910790719,1710,372,1.86,2289.73693274741,High,0,0.6931471805599453,5.308267697401205,10.128421100849396,1.893377577425307,7.736628849473453,5,5,5,15,555,Champion,0.047957167,0.047957167,Low,2,High Value,0.15,1.0,Protect
12749,4,5,3510.08,19.180765027322405,147,209,52.25,150.81861816004192,High,0,1.6094379124341005,1.791759469228055,8.163678961440034,3.00472992438144,5.022686506716361,4,5,5,14,545,Champion,0.18941215,0.18941215,Low,0,Mid Value,0.15,0.09998797680695828,Nurture
12750,129,1,251.98,17.998571428571427,14,0,0.0,17.998571428571427,Low,1,4.867534450455582,0.6931471805599453,5.533310434219396,2.9443637883697584,2.9443637883697584,1,2,2,5,212,Lost,0.54902667,0.54902667,Medium,1,Low Value,0.5,0.011932483963277559,Nurture
12752,81,1,1715.9,68.63600000000001,25,0,0.0,68.63600000000001,Mid,0,4.406719247264253,0.6931471805599453,7.448275618083167,4.243281674996472,4.243281674996472,1,5,2,8,215,Lost,0.50147814,0.50147814,Medium,1,Low Value,0.5,0.045503498572304395,Nurture
12753,23,6,5611.27,86.32723076923078,48,339,67.8,999.0307473129612,High,0,3.1780538303479458,1.9459101490553128,8.632710551255352,4.4696623359633,6.90778602582241,5,5,4,14,455,Champion,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.6623258083810758,Protect
12754,277,2,61.62,1.2575510204081632,49,31,31.0,2.7287134470226446,Low,1,5.627621113690637,1.0986122886681098,4.13708471589826,0.8142806064559053,1.3160632537877477,2,1,1,4,121,Hibernating,0.39250883,0.39250883,Medium,1,Low Value,0.5,0.0018090507669564471,Nurture
12755,281,1,17.549999999999997,5.849999999999999,3,0,0.0,5.849999999999999,Low,1,5.641907070938114,0.6931471805599453,2.920469789053444,1.9242486522741336,1.9242486522741336,1,1,1,3,111,Lost,0.5886178,0.5886178,Medium,1,Low Value,0.5,0.003878365094818763,Nurture
12756,87,1,50.88,16.959999999999997,3,0,0.0,16.959999999999997,Low,0,4.477336814478207,0.6931471805599453,3.948933359448243,2.888147062874053,2.888147062874053,1,1,2,4,211,Lost,0.5898829,0.5898829,Medium,1,Low Value,0.5,0.01124394393301303,Nurture
12757,16,8,4022.0,11.079889807162534,234,195,27.857142857142858,135.9942639344881,High,0,2.833213344056216,2.19722457733622,8.299783171949787,2.4915420705414326,4.919939055860263,5,5,4,14,455,Champion,0.15944098,0.15944098,Low,0,Mid Value,0.15,0.09015989851950237,Nurture
12758,117,2,2540.19,29.19758620689656,74,159,159.0,83.8330694378838,Mid,1,4.770684624465665,1.0986122886681098,7.840387754235887,3.407761994262542,4.440685436565769,2,5,2,9,225,Hibernating,0.34971306,0.34971306,Medium,1,Low Value,0.5,0.055578675264855756,Nurture
12759,52,3,1318.39,15.153908045977012,76,223,111.5,73.23696929617384,Mid,0,3.970291913552122,1.3862943611198906,7.184924787557381,2.7821620046662168,4.307262264586658,3,4,3,10,334,Needs Attention,0.18953924,0.18953924,Low,0,Mid Value,0.15,0.04855379578950327,Nurture
12762,8,2,1227.8,20.127868852459017,58,17,17.0,42.13066247473613,Mid,0,2.19722457733622,1.0986122886681098,7.113793362393408,3.050592967689453,3.764234170493936,2,4,5,11,524,New Customer,0.3066509,0.3066509,Medium,1,Low Value,0.5,0.027931297566428603,Nurture
12763,369,1,320.08,20.005,16,0,0.0,20.005,Low,1,5.91350300563827,0.6931471805599453,5.771690313263376,3.0447605046213453,3.0447605046213453,1,2,1,4,112,Lost,0.5383965,0.5383965,Medium,1,Low Value,0.5,0.013262682687495619,Nurture
12764,317,1,1166.28,29.904615384615383,39,0,0.0,29.904615384615383,Mid,1,5.762051382780177,0.6931471805599453,7.062431534955767,3.430905537947738,3.430905537947738,1,4,1,6,114,Lost,0.42571917,0.42571917,Medium,1,Low Value,0.5,0.01982581478319188,Nurture
12766,4,7,6287.83,20.82062913907285,202,362,60.333333333333336,290.29090873627865,High,0,1.6094379124341005,2.079441541679836,8.746530322853616,3.082855813127335,5.674322454196799,5,5,5,15,555,Champion,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.1924536970574363,Nurture
12769,239,1,1143.6,35.7375,32,0,0.0,35.7375,Mid,1,5.480638923341991,0.6931471805599453,7.042810509975002,3.603798031745036,3.603798031745036,1,4,1,6,114,Lost,0.43590766,0.43590766,Medium,1,Low Value,0.5,0.023692832918988986,Nurture
12770,211,1,488.05,244.025,2,0,0.0,244.025,High,1,5.356586274672012,0.6931471805599453,6.192464733736502,5.501360246155244,5.501360246155244,1,3,1,5,113,Lost,0.5442794,0.5442794,Medium,1,Low Value,0.5,0.1617808619253246,Nurture
12772,60,1,701.97,14.0394,50,0,0.0,14.0394,Low,0,4.110873864173311,0.6931471805599453,6.5553142166468925,2.710673424108901,2.710673424108901,1,3,3,7,313,Potential Loyalist,0.38603243,0.38603243,Medium,1,Low Value,0.5,0.009307678446529667,Nurture
12775,17,5,1264.09,21.068166666666663,45,294,73.5,190.1907100456621,High,0,2.8903717578961645,1.791759469228055,7.142898544875906,3.094136147795417,5.253271411809593,4,4,4,12,444,Champion,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.12609042926493885,Nurture
12778,20,6,597.73,15.326410256410258,34,292,58.4,165.5252307692308,High,0,3.044522437723423,1.9459101490553128,6.394810745244479,2.792784057735257,5.115146834091592,5,3,4,12,453,Loyal Customer,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.10973799612430865,Nurture
12779,38,8,3570.63,25.5045,84,333,47.57142857142857,390.1839123287671,High,0,3.6635616461296463,2.19722457733622,8.180777353204604,3.277314529896621,5.969177813411082,5,5,3,13,355,Needs Attention,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.2586796010488402,Nurture
12781,64,2,673.94,33.697,20,221,221.0,108.19968219178082,High,0,4.174387269895637,1.0986122886681098,6.5146237980327895,3.546653227883924,4.693178152974892,2,3,3,8,323,Potential Loyalist,0.19352414,0.19352414,Low,0,Mid Value,0.15,0.07173296934753609,Nurture
12782,5,5,1877.12,19.55333333333333,78,352,88.0,192.0512328767124,High,0,1.791759469228055,1.791759469228055,7.538026555490411,3.0230231337898945,5.2629556089976095,4,5,5,14,545,Champion,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.1273238970950344,Nurture
12783,2,4,1267.0,16.67105263157895,72,73,24.33333333333333,80.02105263157895,Mid,0,1.0986122886681098,1.6094379124341005,7.145196134997171,2.8719278562369066,4.394709029933777,4,4,5,13,544,Champion,0.25678343,0.25678343,Low,0,Mid Value,0.15,0.053051428611448036,Nurture
12784,15,1,518.42,8.938275862068965,53,0,0.0,8.938275862068965,Low,0,2.772588722239781,0.6931471805599453,6.252712804455737,2.2963935511032827,2.2963935511032827,1,3,4,8,413,New Customer,0.41981572,0.41981572,Medium,1,Low Value,0.5,0.005925794378001601,Nurture
12785,364,1,239.0,19.916666666666668,12,0,0.0,19.916666666666668,Low,1,5.899897353582492,0.6931471805599453,5.480638923341991,3.040546289343784,3.040546289343784,1,2,1,4,112,Lost,0.54824764,0.54824764,Medium,1,Low Value,0.5,0.013204120479511177,Nurture
12787,10,3,418.66,24.627058823529413,16,182,91.0,110.72055761482676,High,0,2.3978952727983707,1.3862943611198906,6.039444859626549,3.2436487785639945,4.716000732246285,3,3,5,11,533,Loyal Customer,0.4081778,0.4081778,Medium,1,Low Value,0.5,0.07340423007388273,Nurture
12790,192,1,294.92,14.746,20,0,0.0,14.746,Low,1,5.262690188904886,0.6931471805599453,5.690089147524199,2.7565863647622755,2.7565863647622755,1,2,1,4,112,Lost,0.5445325,0.5445325,Medium,1,Low Value,0.5,0.009776131912512392,Nurture
12792,257,1,329.59000000000003,14.330000000000002,23,0,0.0,14.330000000000002,Low,1,5.552959584921617,0.6931471805599453,5.800878936895565,2.729811692883723,2.729811692883723,1,2,1,4,112,Lost,0.53393996,0.53393996,Medium,1,Low Value,0.5,0.009500337061325281,Nurture
12793,335,2,461.48,20.97636363636364,20,36,36.0,46.09053051058531,Mid,1,5.817111159963204,1.0986122886681098,6.136603312774221,3.08996749563294,3.852071930078292,2,3,1,6,123,Hibernating,0.45159703,0.45159703,Medium,1,Low Value,0.5,0.030556564911783473,Nurture
12794,53,2,860.41,19.12022222222222,43,45,45.0,42.9550197869102,Mid,0,3.9889840465642745,1.0986122886681098,6.758570581561217,3.0017253900126035,3.783166833465939,2,4,3,9,324,Potential Loyalist,0.35410783,0.35410783,Medium,1,Low Value,0.5,0.028477820408342198,Nurture
12795,19,1,229.23,20.83909090909091,11,0,0.0,20.83909090909091,Low,0,2.995732273553991,0.6931471805599453,5.439078809256279,3.0837015249687334,3.0837015249687334,1,2,4,7,412,New Customer,0.5572887,0.5572887,Medium,1,Low Value,0.5,0.01381565859650824,Nurture
12797,366,1,226.03,18.835833333333333,12,0,0.0,18.835833333333333,Low,1,5.905361848054571,0.6931471805599453,5.425082167339534,2.987490066359956,2.987490066359956,1,2,1,4,112,Lost,0.54589117,0.54589117,Medium,1,Low Value,0.5,0.012487562142192097,Nurture
12802,187,1,397.58,16.565833333333334,24,0,0.0,16.565833333333334,Low,1,5.236441962829949,0.6931471805599453,5.987908230905205,2.865955727423803,2.865955727423803,1,2,1,4,112,Lost,0.5289029,0.5289029,Medium,1,Low Value,0.5,0.01098262389172396,Nurture
12808,37,3,455.65,16.875925925925927,26,331,165.5,96.53954337899545,High,0,3.6375861597263857,1.3862943611198906,6.123917233137688,2.883454887290295,4.5802578688991575,3,3,3,9,333,Needs Attention,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.06400266586510049,Nurture
12809,178,1,379.81,16.513478260869565,23,0,0.0,16.513478260869565,Low,1,5.187385805840755,0.6931471805599453,5.942300563076611,2.8629707708235768,2.8629707708235768,1,2,2,5,212,Lost,0.53393996,0.53393996,Medium,1,Low Value,0.5,0.010947914133505127,Nurture
12811,262,2,459.85,15.85689655172414,27,22,22.0,33.62530940009447,Mid,1,5.572154032177765,1.0986122886681098,6.133072610439673,2.8247598639652063,3.5445849002103795,2,3,1,6,123,Hibernating,0.43865544,0.43865544,Medium,1,Low Value,0.5,0.022292517312787637,Nurture
12812,45,1,229.64,15.309333333333337,15,0,0.0,15.309333333333337,Low,0,3.828641396489095,0.6931471805599453,5.440858053330147,2.7917375410785423,2.7917375410785423,1,2,3,6,312,Lost,0.5466314,0.5466314,Medium,1,Low Value,0.5,0.010149604106828275,Nurture
12815,148,2,761.46,18.57219512195122,34,50,50.0,42.23266288005347,Mid,1,5.003946305945459,1.0986122886681098,6.636550048089151,2.9741099428208377,3.766596294748077,2,3,2,7,223,Hibernating,0.37712234,0.37712234,Medium,1,Low Value,0.5,0.027998920611153413,Nurture
12816,96,2,395.3,15.812,24,80,80.0,38.55528767123288,Mid,1,4.574710978503383,1.0986122886681098,5.982171500196389,2.82209291714287,3.677699381136408,2,2,2,6,222,Hibernating,0.4713684,0.4713684,Medium,1,Low Value,0.5,0.02556093708116339,Nurture
12817,281,1,126.04,42.013333333333335,3,0,0.0,42.013333333333335,Mid,1,5.641907070938114,0.6931471805599453,4.844501997498826,3.761510145148844,3.761510145148844,1,1,1,3,111,Lost,0.5811546,0.5811546,Medium,1,Low Value,0.5,0.027853512054185587,Nurture
12818,262,1,267.6,38.22857142857144,7,0,0.0,38.22857142857144,Mid,1,5.572154032177765,0.6931471805599453,5.593223284089137,3.6694053442785575,3.6694053442785575,1,2,1,4,112,Lost,0.5623576,0.5623576,Medium,1,Low Value,0.5,0.025344334539035448,Nurture
12820,3,4,923.62,15.92448275862069,54,323,107.66666666666669,120.06623712801134,High,0,1.3862943611198906,1.6094379124341005,6.829382842295736,2.8287612575408425,4.796337810101286,4,4,5,13,544,Champion,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.07960012019547212,Nurture
12821,214,1,92.72,15.453333333333331,6,0,0.0,15.453333333333331,Low,1,5.3706380281276624,0.6931471805599453,4.540311613639595,2.800528090929023,2.800528090929023,1,1,1,3,111,Lost,0.5808435,0.5808435,Medium,1,Low Value,0.5,0.010245071555316117,Nurture
12822,71,2,878.1800000000001,19.95863636363637,39,16,16.0,41.66707098381072,Mid,0,4.276666119016055,1.0986122886681098,6.778989654877988,3.042550798349599,3.7534274513896726,2,4,3,9,324,Potential Loyalist,0.32507643,0.32507643,Medium,1,Low Value,0.5,0.02762395106101662,Nurture
12823,127,3,765.0,255.0,1,169,84.5,1119.2054794520548,High,1,4.852030263919617,1.3862943611198906,6.641182169740591,5.545177444479562,7.021267411258194,3,3,2,8,233,At Risk,0.4276554,0.4276554,Medium,1,Low Value,0.5,0.7419978573396151,Protect
12824,60,1,397.12,15.8848,25,0,0.0,15.8848,Low,0,4.110873864173311,0.6931471805599453,5.986753467377863,2.8264138089346886,2.8264138089346886,1,2,3,6,312,Lost,0.5289029,0.5289029,Medium,1,Low Value,0.5,0.01053112031763711,Nurture
12826,3,7,1460.8,16.23111111111111,57,362,60.333333333333336,226.30171080669712,High,0,1.3862943611198906,2.079441541679836,7.287423832046291,2.846716535466509,5.426278257476442,5,4,5,14,554,Champion,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.15003088138298537,Nurture
12827,6,3,430.15,17.206,19,38,19.0,56.99192876712328,Mid,0,1.9459101490553128,1.3862943611198906,6.066456057398334,2.901751210083097,4.060303841675352,3,3,5,11,533,Loyal Customer,0.4330661,0.4330661,Medium,1,Low Value,0.5,0.0377838473874886,Nurture
12828,3,6,1001.76,18.21381818181818,45,127,25.4,147.3073733499377,High,0,1.3862943611198906,1.9459101490553128,6.910511477175854,2.9556297171457606,4.9992869670578814,5,4,5,14,554,Champion,0.258139,0.258139,Low,0,Mid Value,0.15,0.09766013248031354,Nurture
12829,337,2,60.3,15.075,4,23,23.0,32.04986301369863,Mid,1,5.823045895483019,1.0986122886681098,4.115779842942166,2.777265270123683,3.4980174214690942,2,1,1,4,121,Hibernating,0.48505858,0.48505858,Medium,1,Low Value,0.5,0.021248046154880632,Nurture
12831,262,1,189.55,23.69375,8,0,0.0,23.69375,Mid,1,5.572154032177765,0.6931471805599453,5.249914627319869,3.206550175177564,3.206550175177564,1,1,1,3,111,Lost,0.5586977,0.5586977,Medium,1,Low Value,0.5,0.015708207344506342,Nurture
12832,32,2,383.03,14.186296296296298,27,65,65.0,33.4252460679858,Mid,0,3.49650756146648,1.0986122886681098,5.950720674536128,2.7203934617488845,3.5387901925335674,2,2,4,8,422,New Customer,0.46954757,0.46954757,Medium,1,Low Value,0.5,0.02215988164714603,Nurture
12833,145,1,389.68,17.712727272727275,22,0,0.0,17.712727272727275,Low,1,4.983606621708336,0.6931471805599453,5.967888810579276,2.9292038951751183,2.9292038951751183,1,2,2,5,212,Lost,0.53393996,0.53393996,Medium,1,Low Value,0.5,0.011742978322835867,Nurture
12834,283,1,312.38,17.354444444444443,18,0,0.0,17.354444444444443,Low,1,5.648974238161206,0.6931471805599453,5.747416511676263,2.9098717492308297,2.9098717492308297,1,2,1,4,112,Lost,0.5481922,0.5481922,Medium,1,Low Value,0.5,0.011505448132188845,Nurture
12836,59,4,2156.41,13.393850931677015,138,252,84.0,90.5644495873394,High,0,4.0943445622221,1.6094379124341005,7.676663707139634,2.6668010967499947,4.51704309140616,4,5,3,12,345,Needs Attention,0.12521362,0.12521362,Low,0,Mid Value,0.15,0.06004136754034371,Nurture
12837,173,1,91.65,9.165,10,0,0.0,9.165,Low,1,5.159055299214529,0.6931471805599453,4.528828952731369,2.31895044708031,2.31895044708031,1,1,2,4,211,Lost,0.5810024,0.5810024,Medium,1,Low Value,0.5,0.0060761053152160625,Nurture
12838,34,2,653.6800000000001,5.402314049586777,113,340,340.0,20.86921317785577,Low,0,3.555348061489413,1.0986122886681098,6.484146566637683,1.8566594952627904,3.0850798568058044,2,3,3,8,323,Potential Loyalist,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.013835628708603007,Nurture
12839,3,14,5484.32,17.634469453376205,94,364,28.0,493.0887540853632,High,0,1.3862943611198906,2.70805020110221,8.609830711937374,2.925013062087305,6.202715165190665,5,5,5,15,555,Champion,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.3269022585457001,Nurture
12840,144,4,2726.77,24.13070796460177,67,82,27.33333333333333,118.2074132622136,High,1,4.976733742420574,1.6094379124341005,7.911239704558553,3.224090523247882,4.780864944494514,4,5,2,11,245,At Risk,0.26602727,0.26602727,Low,1,Low Value,0.15,0.07836777872563862,Nurture
12841,5,25,3782.05,9.202068126520684,223,367,15.291666666666666,461.3639636036398,High,0,1.791759469228055,3.258096538021482,8.238285841569212,2.3225904572397287,6.136352380938072,5,5,5,15,555,Champion,0.047957167,0.047957167,Low,0,Mid Value,0.15,0.30586972520471645,Nurture
12842,70,2,783.69,26.123,30,238,238.0,86.31325479452055,Mid,0,4.262679877041316,1.0986122886681098,6.6652887353285095,3.300382076423339,4.469502281727366,2,4,3,9,324,Potential Loyalist,0.15041947,0.15041947,Low,0,Mid Value,0.15,0.057222959763293474,Nurture
12843,66,8,1602.64,16.18828282828283,66,198,28.285714285714285,199.75897495502977,High,0,4.204692619390966,2.19722457733622,7.380031324333537,2.8442279207624046,5.302105058950973,5,4,3,12,354,Needs Attention,0.17809017,0.17809017,Low,0,Mid Value,0.15,0.13243388646878002,Nurture
12844,29,2,325.96000000000004,6.268461538461539,47,101,101.0,16.006044257112748,Low,0,3.4011973816621555,1.0986122886681098,5.789837839256022,1.983544651332998,2.8335688254012794,2,2,4,8,422,New Customer,0.4172063,0.4172063,Medium,1,Low Value,0.5,0.010611501427847935,Nurture
12845,267,3,145.29000000000002,5.588076923076924,25,22,11.0,17.774677555321393,Low,1,5.5909869805108565,1.3862943611198906,4.985590952989995,1.885261488488412,2.932509023352063,3,1,1,5,131,Hibernating,0.4680166,0.4680166,Medium,1,Low Value,0.5,0.011784049402088378,Nurture
12847,22,1,786.58,8.938409090909092,69,0,0.0,8.938409090909092,Low,0,3.1354942159291497,0.6931471805599453,6.668964952841735,2.2964069566425307,2.2964069566425307,1,4,4,9,414,New Customer,0.39515102,0.39515102,Medium,1,Low Value,0.5,0.005925882704511546,Nurture
12849,31,2,939.69,19.17734693877551,45,237,237.0,63.25897455968689,Mid,0,3.4657359027997265,1.0986122886681098,6.846613648539773,3.004560536449817,4.162921395883557,2,4,4,10,424,New Customer,0.15971744,0.15971744,Low,0,Mid Value,0.15,0.04193870066090903,Nurture
12851,97,1,118.23,2.412857142857143,42,0,0.0,2.412857142857143,Low,1,4.584967478670572,0.6931471805599453,4.78105440081804,1.227549812282405,1.227549812282405,1,1,2,4,211,Lost,0.44785446,0.44785446,Medium,1,Low Value,0.5,0.0015996480207933802,Nurture
12852,295,1,286.05,17.878125,16,0,0.0,17.878125,Low,1,5.69035945432406,0.6931471805599453,5.659656416613646,2.938003844344969,2.938003844344969,1,2,1,4,112,Lost,0.5481922,0.5481922,Medium,1,Low Value,0.5,0.011852631788172089,Nurture
12853,135,6,1640.9,22.478082191780825,62,181,36.2,201.74848564458625,High,1,4.912654885736052,1.9459101490553128,7.403609386817982,3.156067313250136,5.311966223890372,5,4,2,11,254,At Risk,0.22551845,0.22551845,Low,0,Mid Value,0.15,0.13375286917205262,Nurture
